ticker,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15
QUAL,-0.03306241023431405,-0.024074141699565045,0.007274111816988854,-0.020360551886203407,0.07904677972126643,-0.030279810585967,-0.01657476163453832,-0.032027444545906295,-0.06659573833016878,0.025485900302421476,0.014156626592671352,-0.04334468009251789,-0.023528235569062333,-0.027418313097328208,-0.03616732461932553
ROBO,0.037011184900365694,-0.05375141156855571,-0.034891756595876657,-0.08106927069847435,0.08298290819865431,0.0050433969337502415,0.04275987064255939,-0.0613396371085134,-0.007729584949887167,-0.011767886862448465,-0.05085251160591698,0.04412019559703482,0.06395403157334656,0.014254658819751194,-0.007560389115413984
SOXX,0.0683435026191225,-0.035571309267413,-0.07946621792924226,-0.10895599463069813,0.020055259170719927,0.00692985251514715,0.009902832086654614,-0.05077713407066973,-0.05129983191550971,0.08501848743479032,-0.06739478462868213,-0.04619157573199842,0.029107377364426916,0.024151979575865505,0.008937885714216179
SPGP,-0.014466398663563442,-0.001346813669389853,-0.014380205995692086,0.004832737940449142,0.09077740219046683,-0.049503373075964474,0.011864703167341274,-0.04261183056716003,0.046507899956605384,0.04324729469655514,-0.03772172895689271,-0.017218430023419263,0.002359062475667505,0.01672000883329546,0.001912450055157139
URA,0.013979561553229512,0.04309020642861368,-0.010441319925133566,-0.040059710856434144,0.038264979878474395,0.006270795497092627,-0.009948235129855525,-0.007522773493568948,0.00318859850086425,-0.0641957190563525,0.021414361467414995,0.06518536349141646,0.02538674759940182,-0.038821751891967356,0.03814699652313427
VEGI,-0.00774085575205036,0.04798206570379401,0.03468233204315022,-0.05386616849050713,0.09283335084646953,0.01658537186887135,0.03556862545159116,-0.023536040813740725,0.005895494391460052,-0.05432071034145065,0.02325846806711371,-0.0051901349330054,0.027110359271515568,-0.025019663525929405,0.08701220756294425
VLUE,-0.006001191204244068,-0.01327678241462612,-0.0007965409835633732,-0.057928997529243055,0.04489324932933758,0.03843427893970105,0.1045661685734906,-0.030159645754188585,-0.006822468986596291,0.05322611729852245,-0.009728547231368997,-0.06964680108587402,0.0012218116827621287,-0.037361995723966784,0.049020390606841394
VTV,-0.08511801507837262,0.017566773782314835,0.08496443974416384,-0.014631547184649391,0.0959062166294104,0.06271458744099241,0.027934806824453935,-0.03235018927849022,0.027056751147443898,0.02421515336406763,0.013960787981013781,-0.031552985178774855,-0.011249866340426448,-0.029618339419241413,0.020247215919173674
VUG,0.05340496014895274,-0.016132029520437845,-0.09992933747612764,0.016994015962641603,-0.08651377870378492,-0.07058840839572801,-0.04465003876445676,-0.010100316824322041,-0.04232106235945629,-0.0008475424904957934,0.019917175483772764,0.023414624514324505,0.019303252124676654,-0.0007302447373933056,-0.04834620313396882
WOOD,-0.012177397958113246,-0.025743767800566093,-0.012613609059283751,-0.047638270198077405,0.06974821889163121,-0.031149199587087093,0.05812577841828094,-0.017239528413742048,-0.010183937069227409,-0.06154024799867359,-0.012570349680320432,0.05930477685451305,0.011778687962065614,-0.042835625257280074,0.04661745699116695
XAR,-0.029243838346701,0.03868214256844756,-0.0424434885831346,0.031925459456959564,0.06041940441753454,0.04836163526230357,-0.049597044675069805,0.01782841956724085,-0.0428235929188589,0.004008699450831375,-0.03350505741617345,0.026429197518624513,0.09905070797533976,-0.0449666274422285,0.07092343674242049
XBI,-0.022051267615183834,0.012430099143620916,0.06760991629020018,0.008527289494423173,0.01632505510986578,0.03451694656230524,0.0978107170755476,-0.03606112287430308,0.06463545954460347,0.08365390936606916,0.019111329359872312,0.03687892433164216,-0.06339635377157248,-0.02357071081736186,-0.03558312365772097
XLE,0.011840449890920354,0.16248199502101407,0.007941988343103463,-0.0015631809592176237,0.0878904139489094,-0.05758002443449805,-0.011770905947945387,-0.06765987109666459,0.03377764130785157,-0.00968501729838199,0.013598576037041324,-0.06472038009301226,-0.008777028513878044,-0.021196488168527212,-0.032460296366552545
XLF,-0.01993497583725042,-0.07174006213237531,0.034896784044330956,0.12655181477088415,0.06564441528810178,0.06793731021617504,-0.024821073847919876,-0.040326500098053976,0.08786754611041349,-0.044799168430779565,-0.0006295088654330858,0.01597433946593288,-0.047068241527585125,0.0018956111448047413,0.03454545523980539
XLK,0.06340696718200392,-0.02635077006888777,-0.08230061872038875,-0.030812219450024013,-0.05669347668766283,-0.04210457047106692,-0.06712749226889311,-0.02716203126659128,-0.07506197987830805,0.04824813032558083,-0.04144630074687889,-0.02823066240203987,0.048637055344633764,-0.006596007752698509,-0.0076248919201209655
