rebalance_date,theme,ticker,weight
2023-01-27,Timber & Forestry,FXNC,0.03333333333333333
2023-01-27,Timber & Forestry,EBF,0.03333333333333333
2023-01-27,Timber & Forestry,EVO,0.03333333333333333
2023-01-27,Timber & Forestry,FCCO,0.03333333333333333
2023-01-27,Timber & Forestry,ALRS,0.03333333333333333
2023-01-27,Timber & Forestry,DGICA,0.03333333333333333
2023-01-27,Timber & Forestry,HWBK,0.03333333333333333
2023-01-27,Timber & Forestry,MATV,0.03333333333333333
2023-01-27,Timber & Forestry,SILC,0.03333333333333333
2023-01-27,Timber & Forestry,OEC,0.03333333333333333
2023-01-27,Timber & Forestry,CLMB,0.03333333333333333
2023-01-27,Timber & Forestry,RDCM,0.03333333333333333
2023-01-27,Timber & Forestry,HSTM,0.03333333333333333
2023-01-27,Timber & Forestry,MHLA,0.03333333333333333
2023-01-27,Timber & Forestry,KE,0.03333333333333333
2023-01-27,Timber & Forestry,FNLC,0.03333333333333333
2023-01-27,Timber & Forestry,ALCO,0.03333333333333333
2023-01-27,Timber & Forestry,WEYS,0.03333333333333333
2023-01-27,Timber & Forestry,CCOI,0.03333333333333333
2023-01-27,Timber & Forestry,WNC,0.03333333333333333
2023-01-27,Timber & Forestry,RELL,0.03333333333333333
2023-01-27,Timber & Forestry,AVD,0.03333333333333333
2023-01-27,Timber & Forestry,KMDA,0.03333333333333333
2023-01-27,US Infrastructure,EBF,0.03333333333333333
2023-01-27,US Infrastructure,BBSI,0.03333333333333333
2023-01-27,US Infrastructure,HURC,0.03333333333333333
2023-01-27,US Infrastructure,DGICA,0.03333333333333333
2023-01-27,US Infrastructure,HCKT,0.03333333333333333
2023-01-27,US Infrastructure,RGCO,0.03333333333333333
2023-01-27,US Infrastructure,TRST,0.03333333333333333
2023-01-27,US Infrastructure,GLRE,0.03333333333333333
2023-01-27,US Infrastructure,KFRC,0.03333333333333333
2023-01-27,US Infrastructure,NVEC,0.03333333333333333
2023-01-27,US Infrastructure,MATV,0.03333333333333333
2023-01-27,US Infrastructure,TRC,0.03333333333333333
2023-01-27,US Infrastructure,FRBA,0.03333333333333333
2023-01-27,US Infrastructure,FRAF,0.03333333333333333
2023-01-27,US Infrastructure,FWRD,0.03333333333333333
2023-01-27,US Infrastructure,OVBC,0.03333333333333333
2023-01-27,US Infrastructure,HSTM,0.03333333333333333
2023-01-27,US Infrastructure,WTBA,0.03333333333333333
2023-01-27,US Infrastructure,MHLA,0.03333333333333333
2023-01-27,US Infrastructure,SILC,0.03333333333333333
2023-01-27,US Infrastructure,BMRC,0.03333333333333333
2023-01-27,US Infrastructure,AVD,0.03333333333333333
2023-01-27,US Infrastructure,CTO,0.03333333333333333
2023-01-27,US Infrastructure,MITK,0.03333333333333333
2023-01-27,US Infrastructure,MEI,0.03333333333333333
2023-01-27,US Infrastructure,FISI,0.03333333333333333
2023-01-27,US Infrastructure,ERII,0.03333333333333333
2023-01-27,US Infrastructure,VLGEA,0.03333333333333333
2023-01-27,US Infrastructure,EVO,0.03333333333333333
2023-01-27,US Infrastructure,ULH,0.03333333333333333
2023-01-27,Water,CHSCO,0.03333333333333333
2023-01-27,Water,GBLI,0.03333333333333333
2023-01-27,Water,CBNK,0.03333333333333333
2023-01-27,Water,NFBK,0.03333333333333333
2023-01-27,Water,TTEC,0.03333333333333333
2023-01-27,Water,EBF,0.03333333333333333
2023-01-27,Water,NKSH,0.03333333333333333
2023-01-27,Water,HCKT,0.03333333333333333
2023-01-27,Water,WSBF,0.03333333333333333
2023-01-27,Water,FWRD,0.03333333333333333
2023-01-27,Water,TRST,0.03333333333333333
2023-01-27,Water,MHNC,0.03333333333333333
2023-01-27,Water,RGCO,0.03333333333333333
2023-01-27,Water,MATV,0.03333333333333333
2023-01-27,Water,UTMD,0.03333333333333333
2023-01-27,Water,BBSI,0.03333333333333333
2023-01-27,Water,GLRE,0.03333333333333333
2023-01-27,Water,GWRS,0.03333333333333333
2023-01-27,Water,ARTNA,0.03333333333333333
2023-01-27,Water,FNLC,0.03333333333333333
2023-01-27,Water,GSBC,0.03333333333333333
2023-01-27,Water,EVO,0.03333333333333333
2023-01-27,Water,RBB,0.03333333333333333
2023-01-27,Water,THFF,0.03333333333333333
2023-01-27,Water,FMNB,0.03333333333333333
2023-01-27,Water,CIVB,0.03333333333333333
2023-01-27,Water,SILC,0.03333333333333333
2023-01-27,Water,WTBA,0.03333333333333333
2023-01-27,Water,ULH,0.03333333333333333
2023-01-27,Water,FMAO,0.03333333333333333
2023-02-24,AI Infrastructure,GPJA,0.03333333333333333
2023-02-24,AI Infrastructure,CBAN,0.03333333333333333
2023-02-24,AI Infrastructure,SILC,0.03333333333333333
2023-02-24,AI Infrastructure,CBNK,0.03333333333333333
2023-02-24,AI Infrastructure,TSBK,0.03333333333333333
2023-02-24,AI Infrastructure,TG,0.03333333333333333
2023-02-24,AI Infrastructure,AIRG,0.03333333333333333
2023-02-24,AI Infrastructure,MITK,0.03333333333333333
2023-02-24,AI Infrastructure,RDVT,0.03333333333333333
2023-02-24,AI Infrastructure,JMSB,0.03333333333333333
2023-02-24,AI Infrastructure,FMAO,0.03333333333333333
2023-02-24,AI Infrastructure,MX,0.03333333333333333
2023-02-24,AI Infrastructure,OFIX,0.03333333333333333
2023-02-24,AI Infrastructure,SSBI,0.03333333333333333
2023-02-24,AI Infrastructure,VREX,0.03333333333333333
2023-02-24,AI Infrastructure,ALLT,0.03333333333333333
2023-02-24,AI Infrastructure,MBI,0.03333333333333333
2023-02-24,AI Infrastructure,PDLB,0.03333333333333333
2023-02-24,AI Infrastructure,FEIM,0.03333333333333333
2023-02-24,AI Infrastructure,OSG,0.03333333333333333
2023-02-24,AI Infrastructure,SSTK,0.03333333333333333
2023-02-24,AI Infrastructure,MAGN,0.03333333333333333
2023-02-24,AI Infrastructure,DLHC,0.03333333333333333
2023-02-24,AI Infrastructure,SB,0.03333333333333333
2023-02-24,AI Infrastructure,FOCL,0.03333333333333333
2023-02-24,AI Infrastructure,CSIQ,0.03333333333333333
2023-02-24,AI Infrastructure,EAF,0.03333333333333333
2023-02-24,AI Infrastructure,INVE,0.03333333333333333
2023-02-24,AI Infrastructure,ALOT,0.03333333333333333
2023-02-24,AI Infrastructure,ASYS,0.03333333333333333
2023-02-24,Agribusiness,FCCO,0.03333333333333333
2023-02-24,Agribusiness,HCKT,0.03333333333333333
2023-02-24,Agribusiness,ALRS,0.03333333333333333
2023-02-24,Agribusiness,BBSI,0.03333333333333333
2023-02-24,Agribusiness,FRBA,0.03333333333333333
2023-02-24,Agribusiness,EPSN,0.03333333333333333
2023-02-24,Agribusiness,LARK,0.03333333333333333
2023-02-24,Agribusiness,FRAF,0.03333333333333333
2023-02-24,Agribusiness,AVD,0.03333333333333333
2023-02-24,Agribusiness,VLGEA,0.03333333333333333
2023-02-24,Agribusiness,ACNB,0.03333333333333333
2023-02-24,Agribusiness,TTEC,0.03333333333333333
2023-02-24,Agribusiness,WTBA,0.03333333333333333
2023-02-24,Agribusiness,TG,0.03333333333333333
2023-02-24,Agribusiness,AMPH,0.03333333333333333
2023-02-24,Agribusiness,ERII,0.03333333333333333
2023-02-24,Agribusiness,RBB,0.03333333333333333
2023-02-24,Agribusiness,CLMB,0.03333333333333333
2023-02-24,Agribusiness,WNEB,0.03333333333333333
2023-02-24,Agribusiness,OVBC,0.03333333333333333
2023-02-24,Agribusiness,ISBA,0.03333333333333333
2023-02-24,Agribusiness,SPOK,0.03333333333333333
2023-02-24,Agribusiness,OPBK,0.03333333333333333
2023-02-24,Agribusiness,LAND,0.03333333333333333
2023-02-24,Agribusiness,NC,0.03333333333333333
2023-02-24,Agribusiness,FUNC,0.03333333333333333
2023-02-24,Agribusiness,MITK,0.03333333333333333
2023-02-24,Agribusiness,SHBI,0.03333333333333333
2023-02-24,Agribusiness,JMSB,0.03333333333333333
2023-02-24,Agribusiness,PKE,0.03333333333333333
2023-02-24,Clean Energy,EBMT,0.03333333333333333
2023-02-24,Clean Energy,PPIH,0.03333333333333333
2023-02-24,Clean Energy,PROV,0.03333333333333333
2023-02-24,Clean Energy,PBHC,0.03333333333333333
2023-02-24,Clean Energy,VABK,0.03333333333333333
2023-02-24,Clean Energy,WNEB,0.03333333333333333
2023-02-24,Clean Energy,PCB,0.03333333333333333
2023-02-24,Clean Energy,GBLI,0.03333333333333333
2023-02-24,Clean Energy,SILC,0.03333333333333333
2023-02-24,Clean Energy,RBB,0.03333333333333333
2023-02-24,Clean Energy,ACTG,0.03333333333333333
2023-02-24,Clean Energy,OXM,0.03333333333333333
2023-02-24,Clean Energy,PFIS,0.03333333333333333
2023-02-24,Clean Energy,RDVT,0.03333333333333333
2023-02-24,Clean Energy,GWRS,0.03333333333333333
2023-02-24,Clean Energy,LAND,0.03333333333333333
2023-02-24,Clean Energy,MBI,0.03333333333333333
2023-02-24,Clean Energy,PANL,0.03333333333333333
2023-02-24,Clean Energy,CBFV,0.03333333333333333
2023-02-24,Clean Energy,PDLB,0.03333333333333333
2023-02-24,Clean Energy,MNSB,0.03333333333333333
2023-02-24,Clean Energy,NECB,0.03333333333333333
2023-02-24,Clean Energy,BVFL,0.03333333333333333
2023-02-24,Clean Energy,OPBK,0.03333333333333333
2023-02-24,Clean Energy,KWY,0.03333333333333333
2023-02-24,Clean Energy,QNST,0.03333333333333333
2023-02-24,Clean Energy,FVCB,0.03333333333333333
2023-02-24,Clean Energy,CSIQ,0.03333333333333333
2023-02-24,Clean Energy,ACNB,0.03333333333333333
2023-02-24,Clean Energy,GAIN,0.03333333333333333
2023-02-24,Critical Minerals,CLMB,0.03333333333333333
2023-02-24,Critical Minerals,CSIQ,0.03333333333333333
2023-02-24,Critical Minerals,CHSCO,0.03333333333333333
2023-02-24,Critical Minerals,LND,0.03333333333333333
2023-02-24,Critical Minerals,AVD,0.03333333333333333
2023-02-24,Critical Minerals,GRVY,0.03333333333333333
2023-02-24,Critical Minerals,ICCC,0.03333333333333333
2023-02-24,Critical Minerals,MITK,0.03333333333333333
2023-02-24,Critical Minerals,GPRO,0.03333333333333333
2023-02-24,Critical Minerals,HRTG,0.03333333333333333
2023-02-24,Critical Minerals,STRS,0.03333333333333333
2023-02-24,Critical Minerals,LGO,0.03333333333333333
2023-02-24,Critical Minerals,FF,0.03333333333333333
2023-02-24,Critical Minerals,VIRC,0.03333333333333333
2023-02-24,Critical Minerals,RCKY,0.03333333333333333
2023-02-24,Critical Minerals,GHG,0.03333333333333333
2023-02-24,Critical Minerals,VHI,0.03333333333333333
2023-02-24,Critical Minerals,MTUS,0.03333333333333333
2023-02-24,Critical Minerals,CRESY,0.03333333333333333
2023-02-24,Critical Minerals,BSIN,0.03333333333333333
2023-02-24,Critical Minerals,CLNE,0.03333333333333333
2023-02-24,Critical Minerals,CXDO,0.03333333333333333
2023-02-24,Critical Minerals,SUPV,0.03333333333333333
2023-02-24,Critical Minerals,ONCY,0.03333333333333333
2023-02-24,Critical Minerals,METC,0.03333333333333333
2023-02-24,Critical Minerals,MAKO,0.03333333333333333
2023-02-24,Critical Minerals,RIGL,0.03333333333333333
2023-02-24,Critical Minerals,MVST,0.03333333333333333
2023-02-24,Critical Minerals,PACK,0.03333333333333333
2023-02-24,Critical Minerals,TENX,0.03333333333333333
2023-02-24,Cybersecurity,CBNK,0.03333333333333333
2023-02-24,Cybersecurity,CBAN,0.03333333333333333
2023-02-24,Cybersecurity,FEIM,0.03333333333333333
2023-02-24,Cybersecurity,EBF,0.03333333333333333
2023-02-24,Cybersecurity,FMAO,0.03333333333333333
2023-02-24,Cybersecurity,WSBF,0.03333333333333333
2023-02-24,Cybersecurity,CASS,0.03333333333333333
2023-02-24,Cybersecurity,TTEC,0.03333333333333333
2023-02-24,Cybersecurity,CFFI,0.03333333333333333
2023-02-24,Cybersecurity,JOUT,0.03333333333333333
2023-02-24,Cybersecurity,RBB,0.03333333333333333
2023-02-24,Cybersecurity,HCKT,0.03333333333333333
2023-02-24,Cybersecurity,LARK,0.03333333333333333
2023-02-24,Cybersecurity,FRAF,0.03333333333333333
2023-02-24,Cybersecurity,TG,0.03333333333333333
2023-02-24,Cybersecurity,TSBK,0.03333333333333333
2023-02-24,Cybersecurity,VLGEA,0.03333333333333333
2023-02-24,Cybersecurity,TAYD,0.03333333333333333
2023-02-24,Cybersecurity,HWBK,0.03333333333333333
2023-02-24,Cybersecurity,MITK,0.03333333333333333
2023-02-24,Cybersecurity,JMSB,0.03333333333333333
2023-02-24,Cybersecurity,SPOK,0.03333333333333333
2023-02-24,Cybersecurity,CIVB,0.03333333333333333
2023-02-24,Cybersecurity,ARTNA,0.03333333333333333
2023-02-24,Cybersecurity,CCNE,0.03333333333333333
2023-02-24,Cybersecurity,AMPH,0.03333333333333333
2023-02-24,Cybersecurity,CSTE,0.03333333333333333
2023-02-24,Cybersecurity,KVHI,0.03333333333333333
2023-02-24,Cybersecurity,WEYS,0.03333333333333333
2023-02-24,Cybersecurity,FRST,0.03333333333333333
2023-02-24,Defense,FBIZ,0.03333333333333333
2023-02-24,Defense,GPJA,0.03333333333333333
2023-02-24,Defense,DGICA,0.03333333333333333
2023-02-24,Defense,BBDC,0.03333333333333333
2023-02-24,Defense,CBFV,0.03333333333333333
2023-02-24,Defense,CASS,0.03333333333333333
2023-02-24,Defense,EBF,0.03333333333333333
2023-02-24,Defense,CBNK,0.03333333333333333
2023-02-24,Defense,OXM,0.03333333333333333
2023-02-24,Defense,TAYD,0.03333333333333333
2023-02-24,Defense,BCML,0.03333333333333333
2023-02-24,Defense,TSBK,0.03333333333333333
2023-02-24,Defense,PCYO,0.03333333333333333
2023-02-24,Defense,GLRE,0.03333333333333333
2023-02-24,Defense,LARK,0.03333333333333333
2023-02-24,Defense,SGA,0.03333333333333333
2023-02-24,Defense,CTO,0.03333333333333333
2023-02-24,Defense,NRC,0.03333333333333333
2023-02-24,Defense,ARTNA,0.03333333333333333
2023-02-24,Defense,GHI,0.03333333333333333
2023-02-24,Defense,TRC,0.03333333333333333
2023-02-24,Defense,HWBK,0.03333333333333333
2023-02-24,Defense,CIVB,0.03333333333333333
2023-02-24,Defense,NAVI,0.03333333333333333
2023-02-24,Defense,APOG,0.03333333333333333
2023-02-24,Defense,HSTM,0.03333333333333333
2023-02-24,Defense,PKBK,0.03333333333333333
2023-02-24,Defense,FUNC,0.03333333333333333
2023-02-24,Defense,HURC,0.03333333333333333
2023-02-24,Defense,NVEC,0.03333333333333333
2023-02-24,Fintech,MHNC,0.03333333333333333
2023-02-24,Fintech,BCAL,0.03333333333333333
2023-02-24,Fintech,GPJA,0.03333333333333333
2023-02-24,Fintech,DSWL,0.03333333333333333
2023-02-24,Fintech,CHSCM,0.03333333333333333
2023-02-24,Fintech,FXNC,0.03333333333333333
2023-02-24,Fintech,CBAN,0.03333333333333333
2023-02-24,Fintech,WILC,0.03333333333333333
2023-02-24,Fintech,CFBK,0.03333333333333333
2023-02-24,Fintech,FNWD,0.03333333333333333
2023-02-24,Fintech,MHLA,0.03333333333333333
2023-02-24,Fintech,CBFV,0.03333333333333333
2023-02-24,Fintech,CZWI,0.03333333333333333
2023-02-24,Fintech,BOTJ,0.03333333333333333
2023-02-24,Fintech,RBKB,0.03333333333333333
2023-02-24,Fintech,TTEC,0.03333333333333333
2023-02-24,Fintech,FUNC,0.03333333333333333
2023-02-24,Fintech,EPSN,0.03333333333333333
2023-02-24,Fintech,JOUT,0.03333333333333333
2023-02-24,Fintech,RDCM,0.03333333333333333
2023-02-24,Fintech,SMBK,0.03333333333333333
2023-02-24,Fintech,SSBI,0.03333333333333333
2023-02-24,Fintech,XRX,0.03333333333333333
2023-02-24,Fintech,MATV,0.03333333333333333
2023-02-24,Fintech,FPH,0.03333333333333333
2023-02-24,Fintech,HELE,0.03333333333333333
2023-02-24,Fintech,HQI,0.03333333333333333
2023-02-24,Fintech,LOCO,0.03333333333333333
2023-02-24,Fintech,ISBA,0.03333333333333333
2023-02-24,Fintech,NODK,0.03333333333333333
2023-02-24,Robotics & AI,GPJA,0.03333333333333333
2023-02-24,Robotics & AI,MHNC,0.03333333333333333
2023-02-24,Robotics & AI,GBLI,0.03333333333333333
2023-02-24,Robotics & AI,NVEC,0.03333333333333333
2023-02-24,Robotics & AI,HURC,0.03333333333333333
2023-02-24,Robotics & AI,SILC,0.03333333333333333
2023-02-24,Robotics & AI,JOUT,0.03333333333333333
2023-02-24,Robotics & AI,CMCO,0.03333333333333333
2023-02-24,Robotics & AI,MEI,0.03333333333333333
2023-02-24,Robotics & AI,TSBK,0.03333333333333333
2023-02-24,Robotics & AI,FWRD,0.03333333333333333
2023-02-24,Robotics & AI,EVO,0.03333333333333333
2023-02-24,Robotics & AI,CLMB,0.03333333333333333
2023-02-24,Robotics & AI,RDCM,0.03333333333333333
2023-02-24,Robotics & AI,TG,0.03333333333333333
2023-02-24,Robotics & AI,AIRG,0.03333333333333333
2023-02-24,Robotics & AI,PROV,0.03333333333333333
2023-02-24,Robotics & AI,MHLA,0.03333333333333333
2023-02-24,Robotics & AI,GOOS,0.03333333333333333
2023-02-24,Robotics & AI,MITK,0.03333333333333333
2023-02-24,Robotics & AI,LEGH,0.03333333333333333
2023-02-24,Robotics & AI,OEC,0.03333333333333333
2023-02-24,Robotics & AI,HY,0.03333333333333333
2023-02-24,Robotics & AI,HOFT,0.03333333333333333
2023-02-24,Robotics & AI,NECB,0.03333333333333333
2023-02-24,Robotics & AI,JMSB,0.03333333333333333
2023-02-24,Robotics & AI,XRX,0.03333333333333333
2023-02-24,Robotics & AI,MX,0.03333333333333333
2023-02-24,Robotics & AI,CSTE,0.03333333333333333
2023-02-24,Robotics & AI,ALLT,0.03333333333333333
2023-02-24,Timber & Forestry,HURC,0.03333333333333333
2023-02-24,Timber & Forestry,CMCO,0.03333333333333333
2023-02-24,Timber & Forestry,JOUT,0.03333333333333333
2023-02-24,Timber & Forestry,FNRN,0.03333333333333333
2023-02-24,Timber & Forestry,MEI,0.03333333333333333
2023-02-24,Timber & Forestry,EBF,0.03333333333333333
2023-02-24,Timber & Forestry,FWRD,0.03333333333333333
2023-02-24,Timber & Forestry,EVO,0.03333333333333333
2023-02-24,Timber & Forestry,PCYO,0.03333333333333333
2023-02-24,Timber & Forestry,ALRS,0.03333333333333333
2023-02-24,Timber & Forestry,KFRC,0.03333333333333333
2023-02-24,Timber & Forestry,DJCO,0.03333333333333333
2023-02-24,Timber & Forestry,MATV,0.03333333333333333
2023-02-24,Timber & Forestry,KE,0.03333333333333333
2023-02-24,Timber & Forestry,OEC,0.03333333333333333
2023-02-24,Timber & Forestry,KMDA,0.03333333333333333
2023-02-24,Timber & Forestry,FNLC,0.03333333333333333
2023-02-24,Timber & Forestry,CLMB,0.03333333333333333
2023-02-24,Timber & Forestry,WNC,0.03333333333333333
2023-02-24,Timber & Forestry,TRNS,0.03333333333333333
2023-02-24,Timber & Forestry,RELL,0.03333333333333333
2023-02-24,Timber & Forestry,ALCO,0.03333333333333333
2023-02-24,Timber & Forestry,CSTE,0.03333333333333333
2023-02-24,Timber & Forestry,KVHI,0.03333333333333333
2023-02-24,Timber & Forestry,HSTM,0.03333333333333333
2023-02-24,Timber & Forestry,EML,0.03333333333333333
2023-02-24,Timber & Forestry,AVD,0.03333333333333333
2023-02-24,Timber & Forestry,CCOI,0.03333333333333333
2023-02-24,Timber & Forestry,HY,0.03333333333333333
2023-02-24,Timber & Forestry,KRO,0.03333333333333333
2023-02-24,US Infrastructure,EBF,0.03333333333333333
2023-02-24,US Infrastructure,CBNK,0.03333333333333333
2023-02-24,US Infrastructure,HURC,0.03333333333333333
2023-02-24,US Infrastructure,HCKT,0.03333333333333333
2023-02-24,US Infrastructure,KFRC,0.03333333333333333
2023-02-24,US Infrastructure,GLRE,0.03333333333333333
2023-02-24,US Infrastructure,TRC,0.03333333333333333
2023-02-24,US Infrastructure,RGCO,0.03333333333333333
2023-02-24,US Infrastructure,FRAF,0.03333333333333333
2023-02-24,US Infrastructure,NVEC,0.03333333333333333
2023-02-24,US Infrastructure,FWRD,0.03333333333333333
2023-02-24,US Infrastructure,MATV,0.03333333333333333
2023-02-24,US Infrastructure,AVD,0.03333333333333333
2023-02-24,US Infrastructure,HSTM,0.03333333333333333
2023-02-24,US Infrastructure,EVO,0.03333333333333333
2023-02-24,US Infrastructure,VLGEA,0.03333333333333333
2023-02-24,US Infrastructure,ERII,0.03333333333333333
2023-02-24,US Infrastructure,TG,0.03333333333333333
2023-02-24,US Infrastructure,OVBC,0.03333333333333333
2023-02-24,US Infrastructure,MEI,0.03333333333333333
2023-02-24,US Infrastructure,SILC,0.03333333333333333
2023-02-24,US Infrastructure,ARTNA,0.03333333333333333
2023-02-24,US Infrastructure,TRNS,0.03333333333333333
2023-02-24,US Infrastructure,CTO,0.03333333333333333
2023-02-24,US Infrastructure,AMSF,0.03333333333333333
2023-02-24,US Infrastructure,BBDC,0.03333333333333333
2023-02-24,US Infrastructure,SPOK,0.03333333333333333
2023-02-24,US Infrastructure,WEYS,0.03333333333333333
2023-02-24,US Infrastructure,APOG,0.03333333333333333
2023-02-24,US Infrastructure,TBRG,0.03333333333333333
2023-02-24,Water,EBF,0.03333333333333333
2023-02-24,Water,GBLI,0.03333333333333333
2023-02-24,Water,NFBK,0.03333333333333333
2023-02-24,Water,FWRD,0.03333333333333333
2023-02-24,Water,RGCO,0.03333333333333333
2023-02-24,Water,UTMD,0.03333333333333333
2023-02-24,Water,HURC,0.03333333333333333
2023-02-24,Water,BBSI,0.03333333333333333
2023-02-24,Water,TTEC,0.03333333333333333
2023-02-24,Water,MHNC,0.03333333333333333
2023-02-24,Water,HCKT,0.03333333333333333
2023-02-24,Water,MATV,0.03333333333333333
2023-02-24,Water,TRST,0.03333333333333333
2023-02-24,Water,FNLC,0.03333333333333333
2023-02-24,Water,GWRS,0.03333333333333333
2023-02-24,Water,WTBA,0.03333333333333333
2023-02-24,Water,GLRE,0.03333333333333333
2023-02-24,Water,ARTNA,0.03333333333333333
2023-02-24,Water,EVO,0.03333333333333333
2023-02-24,Water,HWBK,0.03333333333333333
2023-02-24,Water,MEI,0.03333333333333333
2023-02-24,Water,TRNS,0.03333333333333333
2023-02-24,Water,CIVB,0.03333333333333333
2023-02-24,Water,AVD,0.03333333333333333
2023-02-24,Water,EIG,0.03333333333333333
2023-02-24,Water,CCOI,0.03333333333333333
2023-02-24,Water,NRIM,0.03333333333333333
2023-02-24,Water,AMSF,0.03333333333333333
2023-02-24,Water,OPBK,0.03333333333333333
2023-02-24,Water,OVBC,0.03333333333333333
2023-03-31,AI Infrastructure,GPJA,0.03333333333333333
2023-03-31,AI Infrastructure,HURC,0.03333333333333333
2023-03-31,AI Infrastructure,FNRN,0.03333333333333333
2023-03-31,AI Infrastructure,CFBK,0.03333333333333333
2023-03-31,AI Infrastructure,GBLI,0.03333333333333333
2023-03-31,AI Infrastructure,BOTJ,0.03333333333333333
2023-03-31,AI Infrastructure,SILC,0.03333333333333333
2023-03-31,AI Infrastructure,TSBK,0.03333333333333333
2023-03-31,AI Infrastructure,TG,0.03333333333333333
2023-03-31,AI Infrastructure,PROV,0.03333333333333333
2023-03-31,AI Infrastructure,WNC,0.03333333333333333
2023-03-31,AI Infrastructure,WSBF,0.03333333333333333
2023-03-31,AI Infrastructure,AIRG,0.03333333333333333
2023-03-31,AI Infrastructure,RDVT,0.03333333333333333
2023-03-31,AI Infrastructure,FMAO,0.03333333333333333
2023-03-31,AI Infrastructure,MX,0.03333333333333333
2023-03-31,AI Infrastructure,FWDI,0.03333333333333333
2023-03-31,AI Infrastructure,JMSB,0.03333333333333333
2023-03-31,AI Infrastructure,DLHC,0.03333333333333333
2023-03-31,AI Infrastructure,VREX,0.03333333333333333
2023-03-31,AI Infrastructure,SSBI,0.03333333333333333
2023-03-31,AI Infrastructure,BRID,0.03333333333333333
2023-03-31,AI Infrastructure,TATT,0.03333333333333333
2023-03-31,AI Infrastructure,SSTK,0.03333333333333333
2023-03-31,AI Infrastructure,OSG,0.03333333333333333
2023-03-31,AI Infrastructure,GPRO,0.03333333333333333
2023-03-31,AI Infrastructure,SB,0.03333333333333333
2023-03-31,AI Infrastructure,INVE,0.03333333333333333
2023-03-31,AI Infrastructure,MAGN,0.03333333333333333
2023-03-31,AI Infrastructure,FOCL,0.03333333333333333
2023-03-31,Agribusiness,FRPH,0.03333333333333333
2023-03-31,Agribusiness,EBF,0.03333333333333333
2023-03-31,Agribusiness,HURC,0.03333333333333333
2023-03-31,Agribusiness,FCCO,0.03333333333333333
2023-03-31,Agribusiness,HCKT,0.03333333333333333
2023-03-31,Agribusiness,WTBA,0.03333333333333333
2023-03-31,Agribusiness,EPSN,0.03333333333333333
2023-03-31,Agribusiness,VLGEA,0.03333333333333333
2023-03-31,Agribusiness,ALRS,0.03333333333333333
2023-03-31,Agribusiness,FRBA,0.03333333333333333
2023-03-31,Agribusiness,ACNB,0.03333333333333333
2023-03-31,Agribusiness,TRNS,0.03333333333333333
2023-03-31,Agribusiness,AVD,0.03333333333333333
2023-03-31,Agribusiness,TG,0.03333333333333333
2023-03-31,Agribusiness,OVBC,0.03333333333333333
2023-03-31,Agribusiness,ERII,0.03333333333333333
2023-03-31,Agribusiness,CLMB,0.03333333333333333
2023-03-31,Agribusiness,OPBK,0.03333333333333333
2023-03-31,Agribusiness,ISBA,0.03333333333333333
2023-03-31,Agribusiness,ALCO,0.03333333333333333
2023-03-31,Agribusiness,ANGO,0.03333333333333333
2023-03-31,Agribusiness,TITN,0.03333333333333333
2023-03-31,Agribusiness,SILC,0.03333333333333333
2023-03-31,Agribusiness,MATV,0.03333333333333333
2023-03-31,Agribusiness,AMPH,0.03333333333333333
2023-03-31,Agribusiness,LAND,0.03333333333333333
2023-03-31,Agribusiness,MITK,0.03333333333333333
2023-03-31,Agribusiness,AMSF,0.03333333333333333
2023-03-31,Agribusiness,SHBI,0.03333333333333333
2023-03-31,Agribusiness,NRIM,0.03333333333333333
2023-03-31,Clean Energy,PPIH,0.03333333333333333
2023-03-31,Clean Energy,PROV,0.03333333333333333
2023-03-31,Clean Energy,GBLI,0.03333333333333333
2023-03-31,Clean Energy,SILC,0.03333333333333333
2023-03-31,Clean Energy,EBMT,0.03333333333333333
2023-03-31,Clean Energy,RBB,0.03333333333333333
2023-03-31,Clean Energy,CBAN,0.03333333333333333
2023-03-31,Clean Energy,WNEB,0.03333333333333333
2023-03-31,Clean Energy,PBHC,0.03333333333333333
2023-03-31,Clean Energy,OXM,0.03333333333333333
2023-03-31,Clean Energy,DLHC,0.03333333333333333
2023-03-31,Clean Energy,RDVT,0.03333333333333333
2023-03-31,Clean Energy,ANGO,0.03333333333333333
2023-03-31,Clean Energy,CBFV,0.03333333333333333
2023-03-31,Clean Energy,GWRS,0.03333333333333333
2023-03-31,Clean Energy,FEIM,0.03333333333333333
2023-03-31,Clean Energy,WSBF,0.03333333333333333
2023-03-31,Clean Energy,PDLB,0.03333333333333333
2023-03-31,Clean Energy,CSIQ,0.03333333333333333
2023-03-31,Clean Energy,EVO,0.03333333333333333
2023-03-31,Clean Energy,NECB,0.03333333333333333
2023-03-31,Clean Energy,ACTG,0.03333333333333333
2023-03-31,Clean Energy,MLAB,0.03333333333333333
2023-03-31,Clean Energy,KWY,0.03333333333333333
2023-03-31,Clean Energy,PANL,0.03333333333333333
2023-03-31,Clean Energy,CZWI,0.03333333333333333
2023-03-31,Clean Energy,LPRO,0.03333333333333333
2023-03-31,Clean Energy,OPBK,0.03333333333333333
2023-03-31,Clean Energy,NC,0.03333333333333333
2023-03-31,Clean Energy,OFLX,0.03333333333333333
2023-03-31,Critical Minerals,CLMB,0.03333333333333333
2023-03-31,Critical Minerals,AVD,0.03333333333333333
2023-03-31,Critical Minerals,CSIQ,0.03333333333333333
