rebalance_date,theme,rank,actual_penalized_distance,null_alpha_distance,placebo_rank_pvalue,n_placebo_ranks
2023-01-27,Fintech,9,1.457674991787882,1.7941798920203813,0.047619047619047616,20
2023-01-27,Fintech,10,1.4584245627520407,1.8074654444301006,0.047619047619047616,20
2023-01-27,Fintech,11,1.4639408539284868,1.8539915188824976,0.047619047619047616,20
2023-01-27,Fintech,12,1.475896726185151,1.883093546139731,0.047619047619047616,20
2023-01-27,Fintech,13,1.6062787382544323,1.8890713166350324,0.047619047619047616,20
2023-01-27,Fintech,14,1.6252673497580208,1.8806894977609383,0.05263157894736842,18
2023-01-27,Fintech,15,1.667533330415875,1.8886337837632485,0.05263157894736842,18
2023-01-27,Fintech,16,1.7479338791992325,1.9102234254622155,0.10526315789473684,18
2023-01-27,Fintech,17,1.7519509534131668,1.907031622597621,0.05555555555555555,17
2023-01-27,Fintech,18,1.8157373846579583,1.9145137165749462,0.05555555555555555,17
2023-01-27,Fintech,19,1.8467004776091236,1.9282733315326241,0.05555555555555555,17
2023-01-27,Fintech,20,1.8597195577211882,1.9572762058318622,0.05555555555555555,17
2023-01-27,Fintech,21,1.9305710865263277,1.9636735167137809,0.11764705882352941,16
2023-01-27,Fintech,22,1.9626857015746577,1.993737961766204,0.17647058823529413,16
2023-01-27,Fintech,23,1.9751232410345052,2.021877563836647,0.11764705882352941,16
2023-01-27,Fintech,24,2.0169553297984577,2.115723953227452,0.11764705882352941,16
2023-01-27,Fintech,25,2.0213204265082396,2.133991109660723,0.11764705882352941,16
2023-01-27,Fintech,26,2.0304129644736886,2.1521877863946957,0.11764705882352941,16
2023-01-27,Fintech,27,2.03368130300909,2.164465246169887,0.11764705882352941,16
2023-01-27,Fintech,28,2.048575416152006,2.1815868122765085,0.11764705882352941,16
2023-01-27,Fintech,29,2.056145669851413,2.1901765766632484,0.125,15
2023-01-27,Fintech,30,2.066126767706185,2.2302307086462045,0.0625,15
2023-01-27,Robotics & AI,1,1.3291564586754059,1.235309634087948,0.23809523809523808,20
2023-01-27,Robotics & AI,2,1.3760677758501663,1.3508683678694675,0.19047619047619047,20
2023-01-27,Robotics & AI,3,1.3822196414006775,1.372084614503044,0.19047619047619047,20
2023-01-27,Robotics & AI,4,1.451497481904909,1.5065667756949195,0.14285714285714285,20
2023-01-27,Robotics & AI,5,1.4945968268848167,1.5225070410210062,0.14285714285714285,20
2023-01-27,Robotics & AI,6,1.508135801562078,1.5311155760288258,0.14285714285714285,20
2023-01-27,Robotics & AI,7,1.5445907411486741,1.5828196851874996,0.14285714285714285,20
2023-01-27,Robotics & AI,8,1.5618067552553834,1.6627207405446887,0.14285714285714285,20
2023-01-27,Robotics & AI,9,1.5674389430177924,1.6674436096421823,0.14285714285714285,20
2023-01-27,Robotics & AI,10,1.5806916197530152,1.7096755595862516,0.14285714285714285,20
2023-01-27,Robotics & AI,11,1.6175271232132282,1.7349892101447946,0.14285714285714285,20
2023-01-27,Robotics & AI,12,1.6592644004410666,1.7604663958073539,0.14285714285714285,20
2023-01-27,Robotics & AI,13,1.777380900217404,1.7938613154867933,0.14285714285714285,20
2023-01-27,Robotics & AI,14,1.8889425629520629,1.812097771907438,0.23809523809523808,20
2023-01-27,Robotics & AI,15,1.8924720152448318,1.8075195524097807,0.2,19
2023-01-27,Robotics & AI,16,1.8967985908358456,1.8104249146874902,0.2,19
2023-01-27,Robotics & AI,17,1.9100653592532653,1.8202338358846868,0.2,19
2023-01-27,Robotics & AI,18,1.9213894747053062,1.832228236848301,0.2,19
2023-01-27,Robotics & AI,19,1.943775224061278,1.8383191573593083,0.2,19
2023-01-27,Robotics & AI,20,1.9444822147898975,1.8597015805372445,0.2,19
2023-01-27,Robotics & AI,21,1.9496131804638916,1.841900336406134,0.21052631578947367,18
2023-01-27,Robotics & AI,22,2.0722635458898955,1.8854557098653117,0.2631578947368421,18
2023-01-27,Robotics & AI,23,2.1071638264340655,1.9031815887465493,0.2631578947368421,18
2023-01-27,Robotics & AI,24,2.1098468949756968,1.938899607813653,0.2631578947368421,18
2023-01-27,Robotics & AI,25,2.130557775386339,1.8768884425417336,0.29411764705882354,16
2023-01-27,Robotics & AI,26,2.1467166936456983,1.9187749368591827,0.23529411764705882,16
2023-01-27,Robotics & AI,27,2.1659274729607643,1.9535067982383771,0.23529411764705882,16
2023-01-27,Robotics & AI,28,2.171138147659989,1.964417945228807,0.17647058823529413,16
2023-01-27,Robotics & AI,29,2.1919333452143284,1.9489109881141784,0.25,15
2023-01-27,Robotics & AI,30,2.1985716651721514,1.9862913736762902,0.1875,15
2023-01-27,Timber & Forestry,1,1.4796244607063447,1.1870513299935235,0.8095238095238095,20
2023-01-27,Timber & Forestry,2,1.4812736812842302,1.2692238036824803,0.6190476190476191,20
2023-01-27,Timber & Forestry,3,1.6822049070360108,1.3103973919982932,0.8571428571428571,20
2023-01-27,Timber & Forestry,4,1.750595019095512,1.3565086358005398,0.9523809523809523,20
2023-01-27,Timber & Forestry,5,1.7609976307225215,1.3804450054555713,0.9523809523809523,20
2023-01-27,Timber & Forestry,6,1.784009880369325,1.387811780594877,0.7619047619047619,20
2023-01-27,Timber & Forestry,7,1.8616206429484772,1.4175329977760973,0.9047619047619048,20
2023-01-27,Timber & Forestry,8,1.8793091877725343,1.4479764069713985,0.8095238095238095,20
2023-01-27,Timber & Forestry,9,1.9038403652000893,1.4808668597297883,0.7619047619047619,20
2023-01-27,Timber & Forestry,10,1.9213576262162662,1.4972173368533856,0.7619047619047619,20
2023-01-27,Timber & Forestry,11,1.9386729526092181,1.506088600051197,0.7619047619047619,20
2023-01-27,Timber & Forestry,12,2.022061484975162,1.519058365987412,0.8095238095238095,20
2023-01-27,Timber & Forestry,13,2.0383866367124597,1.5304476756386554,0.8571428571428571,20
2023-01-27,Timber & Forestry,14,2.0489951540901985,1.5441261709440073,0.8095238095238095,20
2023-01-27,Timber & Forestry,15,2.0744268111174886,1.5597744803175362,0.8095238095238095,20
2023-01-27,Timber & Forestry,16,2.125637677951275,1.5607589105280673,0.8095238095238095,20
2023-01-27,Timber & Forestry,17,2.1858594424521067,1.574405149168109,0.8571428571428571,20
2023-01-27,Timber & Forestry,18,2.2383194608268844,1.5825128092255962,0.9047619047619048,20
2023-01-27,Timber & Forestry,19,2.2758639675375254,1.596501521520733,0.8571428571428571,20
2023-01-27,Timber & Forestry,20,2.2910753083209157,1.6125663945735083,0.9047619047619048,20
2023-01-27,Timber & Forestry,21,2.3033396939990234,1.6293574613866335,0.9047619047619048,20
2023-01-27,Timber & Forestry,22,2.31150607288674,1.6519717051071132,0.8571428571428571,20
2023-01-27,Timber & Forestry,23,2.3162079361514794,1.6523502158162215,0.8095238095238095,20
2023-01-27,Timber & Forestry,24,2.354418087171352,1.6569881479730149,0.8095238095238095,20
2023-01-27,Timber & Forestry,25,2.357770346356034,1.673216297589825,0.8095238095238095,20
2023-01-27,Timber & Forestry,26,2.4037226331014496,1.6803411916318662,0.8095238095238095,20
2023-01-27,Timber & Forestry,27,2.4038334894964404,1.6920654115603861,0.8095238095238095,20
2023-01-27,Timber & Forestry,28,2.4162964240865117,1.6965499771197479,0.8095238095238095,20
2023-01-27,Timber & Forestry,29,2.4373791625443335,1.7167527463537013,0.8095238095238095,20
2023-01-27,Timber & Forestry,30,2.438946160613211,1.7169970346815666,0.7142857142857143,20
2023-01-27,US Infrastructure,1,1.471749983830808,1.101372443906226,0.8571428571428571,20
2023-01-27,US Infrastructure,2,1.4938740636258183,1.212457710365898,0.8095238095238095,20
2023-01-27,US Infrastructure,3,1.502690086955998,1.249585305362682,0.7142857142857143,20
2023-01-27,US Infrastructure,4,1.6464689223812692,1.2651630223868606,0.7142857142857143,20
2023-01-27,US Infrastructure,5,1.6698906272753118,1.3217251441671194,0.7142857142857143,20
2023-01-27,US Infrastructure,6,1.6903206970988849,1.3397119456013276,0.7142857142857143,20
2023-01-27,US Infrastructure,7,1.7418090267462154,1.359457728091825,0.7142857142857143,20
2023-01-27,US Infrastructure,8,1.748568102075333,1.3973600887442217,0.7142857142857143,20
2023-01-27,US Infrastructure,9,1.770890957856526,1.404084175395838,0.7142857142857143,20
2023-01-27,US Infrastructure,10,1.7768831191213528,1.4288775246265846,0.6666666666666666,20
2023-01-27,US Infrastructure,11,1.7788272498570263,1.4443843717847182,0.6666666666666666,20
2023-01-27,US Infrastructure,12,1.7810296401563037,1.473626691315595,0.6190476190476191,20
2023-01-27,US Infrastructure,13,1.7975919269706604,1.4798366344033944,0.5714285714285714,20
2023-01-27,US Infrastructure,14,1.826160484140342,1.5163912504616897,0.5714285714285714,20
2023-01-27,US Infrastructure,15,1.832401625424024,1.5334171045735474,0.5714285714285714,20
2023-01-27,US Infrastructure,16,1.84897769407122,1.5338374267362185,0.5714285714285714,20
2023-01-27,US Infrastructure,17,1.863522518495657,1.5410799934224833,0.5714285714285714,20
2023-01-27,US Infrastructure,18,1.863640999053728,1.5447031705069068,0.5714285714285714,20
2023-01-27,US Infrastructure,19,1.886825183572089,1.5515983340691308,0.5714285714285714,20
2023-01-27,US Infrastructure,20,1.917900255004822,1.5547998926537896,0.5714285714285714,20
2023-01-27,US Infrastructure,21,1.9481576976043005,1.559039899531019,0.6190476190476191,20
2023-01-27,US Infrastructure,22,1.9520418670226254,1.5758213114110833,0.5714285714285714,20
2023-01-27,US Infrastructure,23,1.9883665534128627,1.5826177064165152,0.7142857142857143,20
2023-01-27,US Infrastructure,24,1.992078646590451,1.6461735219234044,0.6666666666666666,20
2023-01-27,US Infrastructure,25,1.9976218855882104,1.667948435014787,0.6190476190476191,20
2023-01-27,US Infrastructure,26,2.003809288616734,1.6704438287523378,0.6190476190476191,20
2023-01-27,US Infrastructure,27,2.0131791395112546,1.7036501298720188,0.5714285714285714,20
2023-01-27,US Infrastructure,28,2.017158890173258,1.7242729904644252,0.5714285714285714,20
2023-01-27,US Infrastructure,29,2.0211434725452357,1.738708572226455,0.5714285714285714,20
2023-01-27,US Infrastructure,30,2.032058483812767,1.7588436286566331,0.5238095238095238,20
2023-01-27,Water,1,1.1885741181819525,1.2526894911980169,0.09523809523809523,20
2023-01-27,Water,2,1.3228559483606368,1.3913034563146582,0.09523809523809523,20
2023-01-27,Water,3,1.335984211751887,1.4324675742984339,0.09523809523809523,20
2023-01-27,Water,4,1.3420997081342447,1.4568559958633642,0.09523809523809523,20
2023-01-27,Water,5,1.3467325459357748,1.5206291959308775,0.047619047619047616,20
2023-01-27,Water,6,1.3703880163044644,1.655163432721828,0.047619047619047616,20
2023-01-27,Water,7,1.4711679692165545,1.6742400206721306,0.09523809523809523,20
2023-01-27,Water,8,1.5116863752609433,1.753025031767075,0.09523809523809523,20
2023-01-27,Water,9,1.530847006855089,1.776309527280046,0.09523809523809523,20
2023-01-27,Water,10,1.538068255017742,1.7803551595809262,0.09523809523809523,20
2023-01-27,Water,11,1.553602665752405,1.7812689878565242,0.047619047619047616,20
2023-01-27,Water,12,1.5596547304253994,1.7910188281042598,0.047619047619047616,20
2023-01-27,Water,13,1.5916922160737415,1.800942935005888,0.047619047619047616,20
2023-01-27,Water,14,1.6287685541895098,1.8038594228265707,0.047619047619047616,20
2023-01-27,Water,15,1.6482828758302308,1.9226405499227792,0.047619047619047616,20
2023-01-27,Water,16,1.6821514100322124,1.929662146317292,0.047619047619047616,20
2023-01-27,Water,17,1.6887291165365983,1.940095724713236,0.047619047619047616,20
2023-01-27,Water,18,1.7336026312276016,1.9568041674871601,0.047619047619047616,20
2023-01-27,Water,19,1.7416382290922359,1.9890962729962716,0.047619047619047616,20
2023-01-27,Water,20,1.7647549922631747,1.992255963478464,0.047619047619047616,20
2023-01-27,Water,21,1.7704858067583413,2.0169561052213436,0.047619047619047616,20
2023-01-27,Water,22,1.7881786779530986,2.0296017210566695,0.047619047619047616,20
2023-01-27,Water,23,1.790145495020598,2.037640514862874,0.047619047619047616,20
2023-01-27,Water,24,1.806709206646093,2.06349244116144,0.047619047619047616,20
2023-01-27,Water,25,1.8386851446692822,2.056089633033676,0.05,19
2023-01-27,Water,26,1.8429694130441692,2.0685532905563497,0.05,19
2023-01-27,Water,27,1.8975129034944531,2.0957216701305135,0.05,19
2023-01-27,Water,28,1.9099475910071093,2.1281316989052788,0.05,19
2023-01-27,Water,29,1.9218072024861905,2.143899073161906,0.05,19
2023-01-27,Water,30,1.9425061194812896,2.153219072133593,0.1,19
2023-02-24,AI Infrastructure,1,1.7198697277908948,1.3081261089454657,0.7619047619047619,20
2023-02-24,AI Infrastructure,2,1.8804948113087034,1.5179701239411019,0.7142857142857143,20
2023-02-24,AI Infrastructure,3,2.0754561151242426,1.5621450756043826,0.7142857142857143,20
2023-02-24,AI Infrastructure,4,2.0771711182476245,1.6475245428026268,0.6190476190476191,20
2023-02-24,AI Infrastructure,5,2.082005033751219,1.6591370378101147,0.5714285714285714,20
2023-02-24,AI Infrastructure,6,2.1332302417143394,1.6697463259583174,0.5238095238095238,20
2023-02-24,AI Infrastructure,7,2.1544717176129184,1.6863274406723567,0.47619047619047616,20
2023-02-24,AI Infrastructure,8,2.2905156356949714,1.7369851861130898,0.5238095238095238,20
2023-02-24,AI Infrastructure,9,2.3798932381523548,1.7744250071673375,0.6190476190476191,20
2023-02-24,AI Infrastructure,10,2.4282435904998034,1.7847884253373894,0.5714285714285714,20
2023-02-24,AI Infrastructure,11,2.448167700129475,1.8141152635542732,0.5714285714285714,20
2023-02-24,AI Infrastructure,12,2.4746629158918694,1.8902882341202656,0.5238095238095238,20
2023-02-24,AI Infrastructure,13,2.5253010365674493,1.9438698399797127,0.5714285714285714,20
2023-02-24,AI Infrastructure,14,2.5527514070198736,1.9802971978285921,0.5714285714285714,20
2023-02-24,AI Infrastructure,15,2.5602846931085472,2.044659841218067,0.5238095238095238,20
2023-02-24,AI Infrastructure,16,2.595671479080136,2.0869001491389194,0.5238095238095238,20
2023-02-24,AI Infrastructure,17,2.6445358853305936,2.13639055196776,0.47619047619047616,20
2023-02-24,AI Infrastructure,18,2.6710437130669242,2.1733555468035743,0.47619047619047616,20
2023-02-24,AI Infrastructure,19,2.6820502225760965,2.2410511222190124,0.47619047619047616,20
2023-02-24,AI Infrastructure,20,2.6883584077338245,2.246163905955334,0.42857142857142855,20
2023-02-24,AI Infrastructure,21,2.6925074675351826,2.187249845393174,0.47368421052631576,18
2023-02-24,AI Infrastructure,22,2.7210035591476838,2.1800755127945384,0.5,17
2023-02-24,AI Infrastructure,23,2.7507064025011436,2.2490077918088502,0.4444444444444444,17
2023-02-24,AI Infrastructure,24,2.828846872801736,2.281147713440302,0.4444444444444444,17
2023-02-24,AI Infrastructure,25,2.8698581998326205,2.25178214518691,0.47058823529411764,16
2023-02-24,AI Infrastructure,26,2.899196714740144,2.265139273533441,0.47058823529411764,16
2023-02-24,AI Infrastructure,27,3.007843587751651,2.2728835328798382,0.47058823529411764,16
2023-02-24,AI Infrastructure,28,3.088419367354272,2.275723212342945,0.47058823529411764,16
2023-02-24,AI Infrastructure,29,3.097658851097669,2.3004453057469654,0.47058823529411764,16
2023-02-24,AI Infrastructure,30,3.1135592882787906,2.3074411435209363,0.47058823529411764,16
2023-02-24,Agribusiness,1,1.480390750860481,1.247976191979541,0.47619047619047616,20
2023-02-24,Agribusiness,2,1.5475387442693864,1.424589073163507,0.3333333333333333,20
2023-02-24,Agribusiness,3,1.715020196453827,1.4409041437540846,0.42857142857142855,20
2023-02-24,Agribusiness,4,1.7330241144510166,1.503511701456148,0.3684210526315789,18
2023-02-24,Agribusiness,5,1.7431350094208455,1.5552292967123176,0.3157894736842105,18
2023-02-24,Agribusiness,6,1.774942708064267,1.5699836207832503,0.3157894736842105,18
2023-02-24,Agribusiness,7,1.811794397100514,1.634572577190501,0.3157894736842105,18
2023-02-24,Agribusiness,8,1.8221460922766892,1.6428887067412072,0.3157894736842105,18
2023-02-24,Agribusiness,9,1.8424312909407308,1.673228773680218,0.3157894736842105,18
2023-02-24,Agribusiness,10,1.8441270913073409,1.6968957982704813,0.3157894736842105,18
2023-02-24,Agribusiness,11,1.8550067790077918,1.750767309363986,0.3157894736842105,18
2023-02-24,Agribusiness,12,1.865002288161928,1.7564730885539337,0.3157894736842105,18
2023-02-24,Agribusiness,13,1.8650188312228104,1.795445911148389,0.2631578947368421,18
2023-02-24,Agribusiness,14,1.9509627856037874,1.8168480327898178,0.2631578947368421,18
2023-02-24,Agribusiness,15,1.9761806277246328,1.8274747250889012,0.2631578947368421,18
2023-02-24,Agribusiness,16,2.0413098376985785,1.832583882352752,0.3333333333333333,17
2023-02-24,Agribusiness,17,2.052268162345642,1.8527752692891386,0.3333333333333333,17
2023-02-24,Agribusiness,18,2.053075420087043,1.8807629028656843,0.2777777777777778,17
2023-02-24,Agribusiness,19,2.0550759806088053,1.8813397937467433,0.2222222222222222,17
2023-02-24,Agribusiness,20,2.0790348836447112,1.9033450254166682,0.2222222222222222,17
2023-02-24,Agribusiness,21,2.1329216051056594,1.916609541800572,0.3333333333333333,17
2023-02-24,Agribusiness,22,2.1682590384229394,1.941368820036456,0.3333333333333333,17
2023-02-24,Agribusiness,23,2.1956514849119646,1.9493462584348202,0.3333333333333333,17
2023-02-24,Agribusiness,24,2.220359434672015,2.002655264431189,0.35294117647058826,16
2023-02-24,Agribusiness,25,2.2884925590352823,2.016583467936026,0.375,15
2023-02-24,Agribusiness,26,2.3224218274688395,2.041092691215436,0.3125,15
2023-02-24,Agribusiness,27,2.3243678897162217,2.071225686987138,0.3125,15
2023-02-24,Agribusiness,28,2.3249704499181165,2.148163786792879,0.3125,15
2023-02-24,Agribusiness,29,2.325885859859158,2.16303920630634,0.25,15
2023-02-24,Agribusiness,30,2.330525328906936,2.205772627664732,0.3076923076923077,12
2023-02-24,Clean Energy,1,1.3670899695210585,1.3001632481916376,0.2857142857142857,20
2023-02-24,Clean Energy,2,1.4100881295251992,1.341282191729438,0.19047619047619047,20
2023-02-24,Clean Energy,3,1.4305700826375585,1.4415414438136265,0.14285714285714285,20
2023-02-24,Clean Energy,4,1.4335411868348824,1.4599955557008353,0.14285714285714285,20
2023-02-24,Clean Energy,5,1.4395643331199428,1.4968873069910948,0.14285714285714285,20
2023-02-24,Clean Energy,6,1.495351670589417,1.5440872557720933,0.14285714285714285,20
2023-02-24,Clean Energy,7,1.495563638477156,1.5510298699053373,0.15,19
2023-02-24,Clean Energy,8,1.510357676640203,1.5783541281900255,0.1,19
2023-02-24,Clean Energy,9,1.5441433455213973,1.6068406554052057,0.15,19
2023-02-24,Clean Energy,10,1.5471091479809722,1.6175016334787442,0.15,19
2023-02-24,Clean Energy,11,1.5585067027803996,1.6306876822649603,0.15,19
2023-02-24,Clean Energy,12,1.5755327316715761,1.6778023078018782,0.15,19
2023-02-24,Clean Energy,13,1.5803056373751783,1.6853177955567202,0.1,19
2023-02-24,Clean Energy,14,1.6168905252576264,1.6894383045515946,0.15,19
2023-02-24,Clean Energy,15,1.6298926230634425,1.795387846102116,0.15,19
2023-02-24,Clean Energy,16,1.6343754328842897,1.8999899142651482,0.1,19
2023-02-24,Clean Energy,17,1.660015912488012,1.9417187208664672,0.1,19
2023-02-24,Clean Energy,18,1.6651938690445078,1.9723864700654457,0.1,19
2023-02-24,Clean Energy,19,1.6758004924102403,1.9731934477738413,0.1,19
2023-02-24,Clean Energy,20,1.7004140898537472,2.0035299216761158,0.1,19
2023-02-24,Clean Energy,21,1.7059267435765169,2.097623139378788,0.1,19
2023-02-24,Clean Energy,22,1.7079840712755043,2.122917973284588,0.1,19
2023-02-24,Clean Energy,23,1.7140639969446756,2.135892848746317,0.1,19
2023-02-24,Clean Energy,24,1.7179086236249876,2.1383592439009527,0.1,19
2023-02-24,Clean Energy,25,1.7213769089324913,2.140077439405471,0.05263157894736842,18
2023-02-24,Clean Energy,26,1.722090875840434,2.1529009661064213,0.05263157894736842,18
2023-02-24,Clean Energy,27,1.7316310522123552,2.169975132476256,0.05263157894736842,18
2023-02-24,Clean Energy,28,1.7468485860754364,2.1791571679791923,0.05263157894736842,18
2023-02-24,Clean Energy,29,1.7535701121409781,2.201408872921439,0.05263157894736842,18
2023-02-24,Clean Energy,30,1.7550490014350197,2.22930051620323,0.05263157894736842,18
2023-02-24,Critical Minerals,1,1.0917802048444587,1.2242662809747134,0.14285714285714285,20
2023-02-24,Critical Minerals,2,1.309725476255109,1.3371816638245066,0.14285714285714285,20
2023-02-24,Critical Minerals,3,1.333857079472211,1.3668902520586195,0.14285714285714285,20
2023-02-24,Critical Minerals,4,1.3348270335880392,1.3835198106866764,0.09523809523809523,20
2023-02-24,Critical Minerals,5,1.3443798868667491,1.3960209750683534,0.09523809523809523,20
2023-02-24,Critical Minerals,6,1.3670060386173393,1.3997639945803424,0.047619047619047616,20
2023-02-24,Critical Minerals,7,1.4060303084958736,1.4676279915727521,0.047619047619047616,20
2023-02-24,Critical Minerals,8,1.4078384745244132,1.4916991307728331,0.047619047619047616,20
2023-02-24,Critical Minerals,9,1.410925181012177,1.5044399653177662,0.047619047619047616,20
2023-02-24,Critical Minerals,10,1.5266309519663406,1.5852855831720007,0.047619047619047616,20
2023-02-24,Critical Minerals,11,1.5310861028386786,1.5980288540006458,0.047619047619047616,20
2023-02-24,Critical Minerals,12,1.5369611371736447,1.6822415111076918,0.047619047619047616,20
2023-02-24,Critical Minerals,13,1.5498636083036081,1.6834148588323523,0.047619047619047616,20
2023-02-24,Critical Minerals,14,1.5705221428667333,1.7246861511837468,0.047619047619047616,20
2023-02-24,Critical Minerals,15,1.5855080891185407,1.7450653415456747,0.047619047619047616,20
2023-02-24,Critical Minerals,16,1.5881707682113906,1.759771907697219,0.047619047619047616,20
2023-02-24,Critical Minerals,17,1.61689045943189,1.7689312900382916,0.047619047619047616,20
2023-02-24,Critical Minerals,18,1.657083087975005,1.7768439778711536,0.14285714285714285,20
2023-02-24,Critical Minerals,19,1.6859965545069397,1.8311932351610913,0.14285714285714285,20
2023-02-24,Critical Minerals,20,1.6866672253661272,1.8347055133072643,0.09523809523809523,20
2023-02-24,Critical Minerals,21,1.7434100395612908,1.8433258980675424,0.14285714285714285,20
2023-02-24,Critical Minerals,22,1.7474593887037961,1.8493474453357674,0.15,19
2023-02-24,Critical Minerals,23,1.810081278149599,1.8756782438342545,0.15,19
2023-02-24,Critical Minerals,24,1.81136497410284,1.9179842089714911,0.15,19
2023-02-24,Critical Minerals,25,1.8323365900551765,1.9372119645871784,0.15,19
2023-02-24,Critical Minerals,26,1.8329378314056917,1.9248013624559774,0.15789473684210525,18
2023-02-24,Critical Minerals,27,1.844191382199681,1.9518393550062547,0.15789473684210525,18
2023-02-24,Critical Minerals,28,1.8609123831169017,1.9594776347483738,0.16666666666666666,17
2023-02-24,Critical Minerals,29,1.8745183392680724,1.948096123037832,0.17647058823529413,16
2023-02-24,Critical Minerals,30,1.8750566741402988,1.968634792905517,0.17647058823529413,16
2023-02-24,Cybersecurity,1,1.2104840440570575,1.2118603964633186,0.14285714285714285,20
2023-02-24,Cybersecurity,2,1.3642705990080755,1.3830492301733672,0.14285714285714285,20
2023-02-24,Cybersecurity,3,1.4057764201609189,1.4115970287421513,0.14285714285714285,20
2023-02-24,Cybersecurity,4,1.4242599115635728,1.4149583084635347,0.14285714285714285,20
2023-02-24,Cybersecurity,5,1.4749496745699209,1.4240281430375503,0.19047619047619047,20
2023-02-24,Cybersecurity,6,1.5052090277466563,1.4497430200587365,0.19047619047619047,20
2023-02-24,Cybersecurity,7,1.5386548555368795,1.4521917808683424,0.2,19
2023-02-24,Cybersecurity,8,1.5388961071186245,1.50105466738944,0.2,19
2023-02-24,Cybersecurity,9,1.5633514146116676,1.5301325791092035,0.2,19
2023-02-24,Cybersecurity,10,1.590166799427714,1.5260410380655691,0.21052631578947367,18
2023-02-24,Cybersecurity,11,1.5993156087697207,1.553070204335695,0.21052631578947367,18
2023-02-24,Cybersecurity,12,1.6104117444383317,1.5632985247364952,0.21052631578947367,18
2023-02-24,Cybersecurity,13,1.6565570197314865,1.5665325460043498,0.21052631578947367,18
2023-02-24,Cybersecurity,14,1.7035626042074736,1.578066766990631,0.21052631578947367,18
2023-02-24,Cybersecurity,15,1.7162133916550761,1.579101189158363,0.21052631578947367,18
2023-02-24,Cybersecurity,16,1.7520383323063005,1.5921085618481137,0.21052631578947367,18
2023-02-24,Cybersecurity,17,1.7806049205275247,1.6272472490686878,0.21052631578947367,18
2023-02-24,Cybersecurity,18,1.780866911650467,1.6398631324507793,0.21052631578947367,18
2023-02-24,Cybersecurity,19,1.7917576800255275,1.659049270448794,0.21052631578947367,18
2023-02-24,Cybersecurity,20,1.8157504567794698,1.6842864713036723,0.21052631578947367,18
2023-02-24,Cybersecurity,21,1.8274630624688066,1.703084478900307,0.21052631578947367,18
2023-02-24,Cybersecurity,22,1.8581674839395932,1.7343634224375646,0.2222222222222222,17
2023-02-24,Cybersecurity,23,1.8918978954127303,1.7501877013082248,0.2222222222222222,17
2023-02-24,Cybersecurity,24,1.935128493765588,1.75594677088854,0.2222222222222222,17
2023-02-24,Cybersecurity,25,1.944759339057839,1.764407201776152,0.2222222222222222,17
2023-02-24,Cybersecurity,26,1.962044413183113,1.7902157490944006,0.2222222222222222,17
2023-02-24,Cybersecurity,27,1.972748303596885,1.8069713020175053,0.23529411764705882,16
2023-02-24,Cybersecurity,28,1.9981762592425911,1.8179751252572083,0.23529411764705882,16
2023-02-24,Cybersecurity,29,2.0025225800414104,1.8281058034687967,0.23529411764705882,16
2023-02-24,Cybersecurity,30,2.00621349352143,1.8581298732063274,0.23529411764705882,16
2023-02-24,Defense,1,1.0853036431844538,1.282311775444673,0.047619047619047616,20
2023-02-24,Defense,2,1.1831578839778294,1.420922972080207,0.047619047619047616,20
2023-02-24,Defense,3,1.2223613649571083,1.4373260441528917,0.047619047619047616,20
2023-02-24,Defense,4,1.241969719652644,1.5064928549330878,0.047619047619047616,20
2023-02-24,Defense,5,1.2508401758549341,1.5682097153037045,0.047619047619047616,20
2023-02-24,Defense,6,1.2715505653336492,1.590508871158448,0.047619047619047616,20
2023-02-24,Defense,7,1.3164765735164232,1.6656364986372205,0.047619047619047616,20
2023-02-24,Defense,8,1.3618262845028277,1.699182839547265,0.047619047619047616,20
2023-02-24,Defense,9,1.38046796395905,1.7345119950830263,0.047619047619047616,20
2023-02-24,Defense,10,1.3872997403642497,1.763217406954976,0.047619047619047616,20
2023-02-24,Defense,11,1.3899925123667256,1.7753937204988466,0.047619047619047616,20
2023-02-24,Defense,12,1.4222773712685268,1.7766756468566132,0.047619047619047616,20
2023-02-24,Defense,13,1.4604204418160975,1.8085346206125725,0.05,19
2023-02-24,Defense,14,1.4679151298692137,1.840593228555287,0.05,19
2023-02-24,Defense,15,1.5187316204840369,1.8924580749126492,0.05,19
2023-02-24,Defense,16,1.5309381808580513,1.8987349209608444,0.05,19
2023-02-24,Defense,17,1.549786964132899,1.9234087330017566,0.05,19
2023-02-24,Defense,18,1.5984612931545017,1.9277142649615118,0.05,19
2023-02-24,Defense,19,1.6075803183410537,1.9492832315299078,0.05555555555555555,17
2023-02-24,Defense,20,1.6134048331208797,1.9666372309935043,0.058823529411764705,16
2023-02-24,Defense,21,1.6317346099943177,2.015335828413736,0.058823529411764705,16
2023-02-24,Defense,22,1.633354355018577,2.0670545341904694,0.058823529411764705,16
2023-02-24,Defense,23,1.6562840324954526,2.0764290415409725,0.058823529411764705,16
2023-02-24,Defense,24,1.6570148194772618,2.098010553376547,0.058823529411764705,16
2023-02-24,Defense,25,1.6778613335305883,2.1242778023374886,0.0625,15
2023-02-24,Defense,26,1.7134152152376554,2.1488530354189037,0.06666666666666667,14
2023-02-24,Defense,27,1.7153442960733576,2.1720101197602824,0.06666666666666667,14
